config_version,max_output_tokens,temperature,bank_source,question_id,subject,domain,difficulty,model_id,backend,model_name,trial_index,collection_timestamp,predicted_letter,correct_letter,is_correct,confidence,parse_ok,internal_prob_answer,internal_prob_note,call_cost_usd,input_tokens,output_tokens
v2,1024,0.3,supplement_v2,s0300,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:11:01.340902+00:00,B,B,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,supplement_v2,s0300,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:11:02.963315+00:00,B,B,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,supplement_v2,s0301,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:11:04.773449+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023799999999999998,173,13
v2,1024,0.3,supplement_v2,s0301,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:11:06.572907+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023799999999999998,173,13
v2,1024,0.3,supplement_v2,s0301,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:11:08.951301+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023799999999999998,173,13
v2,1024,0.3,supplement_v2,s0301,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:11:10.634201+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023799999999999998,173,13
v2,1024,0.3,supplement_v2,s0301,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:11:12.348881+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023799999999999998,173,13
v2,1024,0.3,supplement_v2,s0302,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:11:14.461274+00:00,A,A,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,supplement_v2,s0302,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:11:16.291176+00:00,A,A,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,supplement_v2,s0302,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:11:18.245658+00:00,A,A,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,supplement_v2,s0302,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:11:20.113686+00:00,A,A,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,supplement_v2,s0302,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:11:22.055716+00:00,A,A,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,supplement_v2,s0303,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:11:24.453926+00:00,D,D,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000177,112,13
v2,1024,0.3,supplement_v2,s0303,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:11:26.577939+00:00,D,D,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000177,112,13
v2,1024,0.3,supplement_v2,s0303,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:11:28.713527+00:00,D,D,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000177,112,13
v2,1024,0.3,supplement_v2,s0303,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:11:30.967915+00:00,D,D,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000177,112,13
v2,1024,0.3,supplement_v2,s0303,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:11:32.748366+00:00,D,D,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000177,112,13
v2,1024,0.3,supplement_v2,s0304,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:11:34.644429+00:00,B,D,False,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000198,133,13
v2,1024,0.3,supplement_v2,s0304,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:11:36.631823+00:00,B,D,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000198,133,13
v2,1024,0.3,supplement_v2,s0304,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:11:38.630777+00:00,B,D,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000198,133,13
v2,1024,0.3,supplement_v2,s0304,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:11:40.467476+00:00,B,D,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000198,133,13
v2,1024,0.3,supplement_v2,s0304,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:11:42.503029+00:00,B,D,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000198,133,13
v2,1024,0.3,supplement_v2,s0305,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:11:45.122854+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00019700000000000002,132,13
v2,1024,0.3,supplement_v2,s0305,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:11:47.132965+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00019700000000000002,132,13
v2,1024,0.3,supplement_v2,s0305,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:11:48.937122+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00019700000000000002,132,13
v2,1024,0.3,supplement_v2,s0305,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:11:50.749319+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00019700000000000002,132,13
v2,1024,0.3,supplement_v2,s0305,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:11:52.571176+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00019700000000000002,132,13
v2,1024,0.3,supplement_v2,s0306,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:11:54.250601+00:00,D,D,True,99,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00022399999999999997,159,13
v2,1024,0.3,supplement_v2,s0306,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:11:56.032336+00:00,D,D,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00022399999999999997,159,13
v2,1024,0.3,supplement_v2,s0306,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:11:57.805173+00:00,D,D,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00022399999999999997,159,13
v2,1024,0.3,supplement_v2,s0306,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:11:59.850218+00:00,D,D,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00022399999999999997,159,13
v2,1024,0.3,supplement_v2,s0306,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:12:01.522629+00:00,D,D,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00022399999999999997,159,13
v2,1024,0.3,supplement_v2,s0307,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:12:03.578485+00:00,C,B,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000183,118,13
v2,1024,0.3,supplement_v2,s0307,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:12:05.279108+00:00,C,B,False,78,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000183,118,13
v2,1024,0.3,supplement_v2,s0307,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:12:07.192536+00:00,C,B,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000183,118,13
v2,1024,0.3,supplement_v2,s0307,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:12:08.938860+00:00,C,B,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000183,118,13
v2,1024,0.3,supplement_v2,s0307,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:12:10.708081+00:00,C,B,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000183,118,13
v2,1024,0.3,supplement_v2,s0308,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:12:12.739914+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00017900000000000001,114,13
v2,1024,0.3,supplement_v2,s0308,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:12:15.693326+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00017900000000000001,114,13
v2,1024,0.3,supplement_v2,s0308,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:12:17.431328+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00017900000000000001,114,13
v2,1024,0.3,supplement_v2,s0308,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:12:19.292301+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00017900000000000001,114,13
v2,1024,0.3,supplement_v2,s0308,logical_fallacies,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:12:21.324380+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00017900000000000001,114,13
v2,1024,0.3,supplement_v2,s0309,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:12:23.241025+00:00,A,B,False,45,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000248,183,13
v2,1024,0.3,supplement_v2,s0309,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:12:24.969930+00:00,A,B,False,45,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000248,183,13
v2,1024,0.3,supplement_v2,s0309,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:12:26.745199+00:00,A,B,False,45,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000248,183,13
v2,1024,0.3,supplement_v2,s0309,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:12:28.442524+00:00,A,B,False,45,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000248,183,13
v2,1024,0.3,supplement_v2,s0309,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:12:30.228451+00:00,A,B,False,45,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000248,183,13
v2,1024,0.3,supplement_v2,s0310,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:12:32.320525+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000216,151,13
v2,1024,0.3,supplement_v2,s0310,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:12:34.062790+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000216,151,13
v2,1024,0.3,supplement_v2,s0310,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:12:35.830592+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000216,151,13
v2,1024,0.3,supplement_v2,s0310,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:12:37.687296+00:00,A,A,True,85,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000216,151,13
v2,1024,0.3,supplement_v2,s0310,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:12:39.449521+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000216,151,13
v2,1024,0.3,supplement_v2,s0311,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:12:41.227987+00:00,B,C,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0311,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:12:42.917706+00:00,B,C,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0311,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:12:44.552659+00:00,B,C,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0311,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:12:49.736470+00:00,C,C,True,78,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00155,165,277
v2,1024,0.3,supplement_v2,s0311,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:12:51.738062+00:00,B,C,False,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00023,165,13
v2,1024,0.3,supplement_v2,s0312,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:12:54.141818+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000255,190,13
v2,1024,0.3,supplement_v2,s0312,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:12:56.204763+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000255,190,13
v2,1024,0.3,supplement_v2,s0312,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:12:57.838936+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000255,190,13
v2,1024,0.3,supplement_v2,s0312,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:12:59.623320+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000255,190,13
v2,1024,0.3,supplement_v2,s0312,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:13:01.468806+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000255,190,13
v2,1024,0.3,supplement_v2,s0313,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:13:04.026678+00:00,C,C,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0313,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:13:06.026068+00:00,C,C,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0313,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:13:08.187777+00:00,C,C,True,42,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0313,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:13:10.686609+00:00,C,C,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0313,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:13:13.244051+00:00,C,C,True,42,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021999999999999998,155,13
v2,1024,0.3,supplement_v2,s0314,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:13:14.993909+00:00,A,A,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000227,162,13
v2,1024,0.3,supplement_v2,s0314,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:13:16.880664+00:00,A,A,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000227,162,13
v2,1024,0.3,supplement_v2,s0314,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:13:18.772015+00:00,A,A,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000227,162,13
v2,1024,0.3,supplement_v2,s0314,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:13:20.649065+00:00,A,A,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000227,162,13
v2,1024,0.3,supplement_v2,s0314,jurisprudence,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:13:22.664580+00:00,A,A,True,72,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000227,162,13
v2,1024,0.3,supplement_v2,s0315,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:13:24.366397+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,supplement_v2,s0315,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T20:13:26.316100+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,supplement_v2,s0315,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T20:13:28.024048+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,supplement_v2,s0315,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T20:13:29.814728+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,supplement_v2,s0315,philosophy,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T20:13:31.882170+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,supplement_v2,s0316,moral_disputes,Humanities,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T20:13:34.235647+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020800000000000001,143,13
